SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1648501248,3473.4,20220328 15:00:47,15:00:47,5,1,30,1.2375,1.165834725,9.18870563,999.9995,26.940167,1648501240,0.00254061,2.540610343,17.22736664,384.0656774,213.3835377,17.55514482,31.59722939,0.173863358,2.646135147,0.167757163,0.105378978,243.2365185,25.69133893,25.69133893,3.313118681,66.94021053,2.108220961,3.149408919,1.20489772,-112.0409161,-121.4990022,-9.738270853,-0.041670737,17.61933975,2.484451414,17.22736664,409.6160865,394.285473,0.024947267,88.26286551,2.540610343,23.54978261,25.67110222,3.67811E-05,102.1103341,0,0,1,0,39523.48185,1272.823226,1018.258581,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648501240,384.0656774,399.9851935,25.62551613,23.55064194,383.6096774,25.52951613,350.0143871,82.22034516,0.050035277,24.83966129,24.99212903,999.9,0,0,8998.770645,1272.823226,0.230992,-15.88919355,394.2140645,409.6322258,2.115978387,399.9851935,23.55064194,2.11031871,1.936341613,18.29727742,16.93318065,1648501265,15:01:05,1648501265,1648501265,9,-0.041,-0.003,0.456,0.096,400,24,0.18,0.07,399.986082,0.02474622,0.035641335,1,384.1093934,-0.087134593,0.029833021,1,0.172013379,0.004538355,0.001336479,1,3,3,3/3,2.51173,2.6813,0.0732711,0.0754734,0.0981354,0.0908903,26966.6,24365.7,28495.7,25242.2,34724.9,31505.3,41818.2,37251.8,1.69368,1.95347,-0.000409782,0,24.9982,25.7858,48.84,32.075,28.4848,51.2999,14.2548,1,0.54346,2.02565,20.3057,5.25697,11.9435,4.99325,3.299,9999,679.1,6410.8,9999,2.42413,2.92731,1.87405,1.87851,1.87683,1.8782,1.87241,1.87881,0.8875,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.456,0.096,0.212282615,0.000723023,-1.21059E-08,-2.82691E-11,-0.062936094,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.2,5.2,1.07544,2.55371,1.44775,2.38037,1.54541,2.31201,35.8244,24.0175,18,342.411,528.007,23.5888,33.6929,30,34.1347,34.1399,21.4747,26.0264,26.6493,23.5925,400,23.5884,98.282,97.364
9,1648501577,3803,20220328 15:06:17,15:06:17,5,1,30,1.2375,1.165834725,9.012976867,1499.99925,27.38647412,1648501569,0.002918599,2.918598635,20.22443905,381.6653871,207.0495854,17.03247578,31.39685815,0.200119909,2.645635217,0.192074597,0.120742511,358.6321302,26.14904094,26.14904094,3.404131704,70.51869305,2.196690513,3.115047115,1.20744119,-128.7101998,-212.9546478,-17.09537168,-0.128089136,20.2818711,2.862620795,20.22443905,409.9259963,392.1515091,0.000881991,86.99442457,2.918598635,24.31489203,26.74955874,6.77804E-06,102.15,0,0,1,0,39537.34739,1876.672581,1501.338065,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648501569,381.6653871,399.9862903,26.70333226,24.31518387,381.2533871,26.59533226,350.0007742,82.21280968,0.049976561,24.656,24.9766,999.9,0,0,8997.177097,1876.672581,0.230992,-18.28934194,392.1876129,409.9543548,2.43384871,399.9862903,24.31518387,2.199112258,1.99901871,18.95585484,17.43656774,1648501600,15:06:40,1648501595,1648501600,10,-0.044,-0.002,0.412,0.108,400,24,0.25,0.07,399.9980164,-0.04186991,0.043262634,1,381.6850656,-0.018675833,0.044461392,1,0.199087554,0.004913338,0.001465853,1,3,3,3/3,2.51163,2.68136,0.0729061,0.0754637,0.100958,0.0929306,26976.3,24365.1,28495,25241.5,34614.9,31434.2,41816.6,37251.3,1.69337,1.95305,0.00990927,0,24.8141,25.777,49.89,32.136,29.2004,51.15,14.4631,1,0.548516,2.44682,20.2997,5.25608,11.9441,4.99255,3.299,9999,679.1,6417,9999,2.41165,2.93581,1.87405,1.87851,1.87683,1.87819,1.87239,1.87881,1.33125,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.412,0.108,0.171258297,0.000723023,-1.21059E-08,-2.82691E-11,-0.065827597,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.2,5.2,1.07666,2.55981,1.44775,2.38037,1.54541,2.28882,35.8944,24.0087,18,342.385,527.874,22.8631,33.7383,30.0001,34.1593,34.1614,21.4938,25.9676,31.7979,22.8744,400,24.3622,98.2787,97.3621
10,1648501926,4151.5,20220328 15:12:05,15:12:05,5,1,30,1.2375,1.165834725,8.826072149,1999.999,27.87232209,1648501918,0.003214074,3.214074153,22.45436924,382.2828333,206.9832489,17.02527063,31.44442234,0.222100682,2.643132864,0.212228878,0.133493424,469.7807478,26.67292351,26.67292351,3.510977758,74.64862446,2.309359703,3.093639997,1.201618055,-141.7406701,-303.8369305,-24.46455972,-0.261412564,22.42323983,3.161942093,22.45436924,410.501044,393.221097,-0.0009008,87.48052523,3.214074153,25.75630809,28.10098061,-0.000216531,101.4826414,0,0,1,0,39500.21934,2458.298,1966.6384,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648501918,382.2828333,400.0070667,28.07584,25.77093333,381.7638333,27.94384,399.9946667,82.20438333,0.049957167,24.54068333,25.01208667,999.9,0,0,8986,2458.298,0.232965033,-17.84360333,393.221,410.5883333,2.349406667,400.0070667,25.77093333,2.311615333,2.118484333,19.75756,18.35883667,1648501945,15:12:25,1648501944,1648501945,11,0.107,-0.002,0.519,0.132,400,26,0.33,0.07,399.9976833,0.02564379,0.045766251,1,382.1770167,-0.096436788,0.04238022,1,0.218115301,0.000438831,0.002037829,1,3,3,3/3,2.66156,2.6816,0.072979,0.0754521,0.104424,0.0967285,26972.4,24362.5,28493.2,25238.7,34479.5,31299.4,41814.2,37247.6,1.80585,1.8576,0.0239536,0,24.6057,25.7945,51.856,32.206,30.4744,49.2,19.8117,1,0.557614,3.3243,20.2819,5.25233,11.9438,4.9922,3.29833,9999,679.2,6423.4,9999,2.39798,2.92498,1.87408,1.87851,1.87683,1.8782,1.87239,1.87881,1.775,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.519,0.132,0.126975298,0.000723023,-1.21059E-08,-2.82691E-11,-0.067465283,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.5,5.4,1.07788,2.55981,1.44775,2.38037,1.54541,2.33887,35.9879,24.0087,18,399.667,460.005,21.9005,33.793,30.0001,34.1994,34.1981,21.5186,25.6603,40.1488,21.8987,400,25.7452,98.2729,97.3519
11,1648502748,4973.5,20220328 15:25:47,15:25:47,5,1,30,1.2375,1.165834725,9.421905471,0,26.36287219,1648502740,-1.33034E-05,-0.013303395,-0.465806404,400.4429667,-443.9927977,-36.51526525,32.93359987,-0.000881901,2.646966199,-0.000882064,-0.000551275,-0.052637125,24.79366928,24.79366928,3.140773177,61.73898906,1.938680337,3.14012323,1.20209284,0.586679718,-0.494601456,-0.039441825,-6.88581E-07,-0.401207725,0.005568114,-0.465806404,409.5324292,410.0602667,-0.000708075,88.02,-0.013303395,23.58147087,23.56558132,0.00013581,105.07,0,0,1,0,39547.23881,-0.275442833,-0.220354267,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648502740,400.4429667,400.0078,23.57261,23.56668,399.9229667,23.46961,275.0518667,82.19295667,0.049965833,24.79020333,24.98807333,999.9,0,0,9005.791333,-0.275442833,0.234841833,0.434370967,410.1054333,409.6622667,-0.00415121,400.0078,23.56668,1.936674333,1.937014667,16.93587667,16.93866667,1648502776,15:26:15,1648502776,1648502766,12,0,0.01,0.52,0.103,400,24,0.44,0.41,399.9896833,0.084546819,0.079007487,1,400.4638167,-0.149431509,0.030628142,0,-0.000616768,0.00196674,0.001458737,1,2,3,2/3,2.2644,2.68043,0.0755278,0.0753462,0.0923572,0.0908534,26881.4,24348.8,28476.4,25222.7,34922.7,31485,41787.5,37226.8,1.50038,1.48612,-0.0147149,0,25.2309,25.9845,51.294,32.357,30.4081,54.3901,27.5,0.5,0.582917,1.6356,20.309,5.25772,11.9436,4.9934,3.299,9999,679.5,6433.2,9999,2.44016,2.93624,1.87393,1.8785,1.87672,1.87809,1.87231,1.87881,0,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.52,0.103,0.233850169,0.000723023,-1.21059E-08,-2.82691E-11,-0.069577373,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,13.4,13.4,0.783691,2.54395,0.947266,2.10205,0.994873,2.31934,35.9412,24.0262,18,260.322,258.139,24.3482,34.173,29.9999,34.61,34.6202,15.6304,34.5757,38.466,24.3526,400,23.6462,98.2121,97.2946
12,1648503138,5364,20220328 15:32:18,15:32:18,5,1,30,1.2375,1.165834725,9.424869946,39.99998,26.35563997,1648503130,-1.33111E-06,-0.001331105,-0.209292096,400.1275,-3378.076855,-277.8201642,32.90732938,-8.77906E-05,2.646353245,-8.77922E-05,-5.487E-05,7.78582805,24.82917582,24.82917582,3.147438279,61.7946731,1.939044678,3.13788322,1.208393601,0.058701748,-7.265120884,-0.579557556,-0.000148642,-0.104080909,0.012110024,-0.209292096,409.5325293,409.8326182,-0.006241511,88.06687471,-0.001331105,23.57400926,23.57281648,-1.77395E-05,105.0450403,0,0,1,0,39535.99069,40.74216667,32.59373333,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648503130,400.1275,400.0192667,23.57727333,23.56437667,399.6345,23.47427333,275.0595,82.19211667,0.0499921,24.77825333,24.99770333,999.9,0,0,9002.916667,40.74216667,0.234841833,0.134891823,409.8163667,409.6728667,0.012755388,400.0192667,23.56437667,1.937853667,1.936805667,16.94549667,16.93695333,1648503162,15:32:42,1648503162,1648503158,13,-0.027,0,0.493,0.103,400,24,0.58,0.26,399.9931148,0.018250661,0.092121285,1,400.138623,0.070026441,0.036145047,1,0.000118599,0.001447003,0.000664176,1,3,3,3/3,2.2647,2.68019,0.075504,0.0753405,0.0923626,0.0908844,26888.1,24355,28482.4,25228.6,34929.9,31491,41796.6,37235,1.50073,1.48773,-0.0115298,0,25.1948,25.9057,49.853,32.418,29.6555,50.4301,26.895,0.5,0.572172,1.57325,20.3096,5.25817,11.9441,4.9932,3.299,9999,679.6,6437.7,9999,2.44036,2.93305,1.87395,1.87851,1.87671,1.87808,1.87233,1.87881,0.0355,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.493,0.103,0.23449084,0.000723023,-1.21059E-08,-2.82691E-11,-0.059722209,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6,6.2,0.783691,2.54517,0.947266,2.10327,0.994873,2.25708,35.9412,24.0175,18,260.22,258.585,24.3935,34.0436,30.0001,34.538,34.5546,15.6407,32.0287,34.3342,24.3888,400,23.6474,98.2332,97.3166
13,1648504037,6262.5,20220328 15:47:16,15:47:16,5,1,30,1.2375,1.165834725,9.349118157,79.99996,26.54127412,1648504029,0.000730652,0.730651766,2.160712213,397.3537667,318.3073015,26.17073378,32.66981183,0.049463384,2.645319063,0.048955254,0.030642252,17.85970277,24.86312795,24.86312795,3.153823152,61.95714939,1.964920162,3.171417959,1.18890299,-32.22174288,13.29908941,1.062451787,-0.000498907,2.154137756,0.725170663,2.160712213,409.446676,407.0748485,-0.003829178,88.14218836,0.730651766,23.12284636,23.90095604,-1.78571E-05,104.9937272,0,0,1,0,39490.55487,93.45736667,74.76589333,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648504029,397.3537667,400.0176,23.89877333,23.12672333,396.8577667,23.80477333,275.0495333,82.16849,0.049962597,24.95638,24.99919,999.9,0,0,9000.5,93.45736667,0.238691667,-2.668825667,407.0836667,409.4877333,0.7870985,400.0176,23.12672333,1.964963333,1.900288333,17.1648,16.63711,1648504066,15:47:45,1648504066,1648504056,14,0.004,-0.001,0.496,0.094,400,23,0.63,0.2,400.0065667,0.096140039,0.064812902,1,397.3662333,-0.083783273,0.040541488,1,0.046542178,0.004115063,0.001386708,1,3,3,3/3,2.26493,2.68056,0.0751094,0.0753629,0.0932698,0.0896107,26904.2,24362.6,28486.9,25236.7,34901.7,31544.9,41804.9,37246.4,1.50225,1.48757,-0.0156462,0,25.2643,25.9232,48.23,32.519,28.8616,51.69,27.512,0.5,0.561159,1.43694,20.3108,5.25802,11.9441,4.99295,3.299,9999,679.8,6448.1,9999,2.43522,2.92949,1.87394,1.87848,1.87668,1.87806,1.87225,1.87872,0.071,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.496,0.094,0.207736182,0.000723023,-1.21059E-08,-2.82691E-11,-0.059520257,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,14.6,14.7,0.783691,2.54761,0.947266,2.10327,0.994873,2.32178,35.9879,24.0262,18,260.36,257.98,24.6481,33.918,30.0001,34.4007,34.4145,15.6386,31.1699,29.115,24.6488,400,23.1698,98.2513,97.3469
14,1648504788,7013.5,20220328 15:59:47,15:59:47,5,1,30,1.2375,1.165834725,9.302119816,119.99994,26.65732065,1648504780,0.001110328,1.110328032,3.99350648,395.2183548,300.305581,24.6866776,32.48900028,0.074822446,2.645214933,0.07366626,0.046143803,28.09444937,24.86990161,24.86990161,3.155098328,61.45102778,1.954575586,3.180704468,1.200522742,-48.96546619,19.32556683,1.544396142,-0.001053844,3.947994018,1.073886566,3.99350648,409.3212273,404.8710424,-0.000592521,88.06776304,1.110328032,22.64926551,23.80997582,0.001695501,105.0444753,0,0,1,0,39481.78298,147.0143871,117.6115097,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648504780,395.2183548,399.9872258,23.77679032,22.63338065,394.7603548,23.68679032,275.0596774,82.15520968,0.049981165,25.00541613,24.99977742,999.9,0,0,9001.450968,147.0143871,0.231411129,-4.733650323,404.8869355,409.2499355,1.159158065,399.9872258,22.63338065,1.95468129,1.859449677,17.08192258,16.29569677,1648504814,16:00:14,1648504811,1648504814,15,-0.039,0.004,0.458,0.09,400,23,1.14,0.14,399.9883443,0.070724484,0.061406169,1,395.2559672,-0.015540984,0.020956604,1,0.076831066,0.000708863,0.001164829,1,3,3,3/3,2.26505,2.6804,0.07479,0.0753425,0.0930165,0.0883249,26914.6,24364.7,28488.1,25238.3,34913.3,31591.4,41807.1,37248.7,1.50255,1.4866,-0.0214204,0,25.3439,25.956,46.582,32.609,28.0221,51.5101,26.851,0.5,0.560666,1.60578,20.3107,5.25847,11.9441,4.99345,3.299,9999,680,6456.9,9999,2.432,2.92839,1.87405,1.87851,1.87673,1.87813,1.87239,1.87881,0.1065,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.458,0.09,0.211406689,0.000723023,-1.21059E-08,-2.82691E-11,-0.060685011,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,12,12.2,0.783691,2.54517,0.947266,2.10327,0.994873,2.29126,36.0347,24.0175,18,260.394,257.461,24.5451,33.9088,30.0002,34.3759,34.3897,15.6429,29.7761,23.8399,24.5447,400,22.6247,98.256,97.3531
15,1648505176,7402,20220328 16:06:16,16:06:16,5,1,30,1.2375,1.165834725,9.231697275,259.99987,26.83247748,1648505168,0.001432689,1.432689292,8.22333935,390.4420645,245.5766821,20.18659644,32.09464482,0.097535528,2.645480578,0.095580935,0.059910434,63.5820276,24.97729334,24.97729334,3.175375645,62.42424571,1.981897027,3.17488342,1.193478618,-63.18159778,-0.370790173,-0.029640032,-3.87905E-07,8.215934699,1.417946277,8.22333935,409.2125638,400.0551697,-0.001760789,88.07556023,1.432689292,22.59962392,24.12954945,-0.000401621,105.0393394,0,0,1,0,39491.37496,332.716,266.1728,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648505168,390.4420645,400.0064839,24.11043871,22.60125806,389.9390645,24.02243871,275.0682581,82.15075484,0.050031761,24.97469355,24.99604516,999.9,0,0,9003.224839,332.716,0.236161323,-9.616270645,400.0466129,409.256129,1.53712871,400.0064839,22.60125806,1.982987097,1.85671,17.30913871,16.27258065,1648505202,16:06:42,1648505199,1648505202,16,0.046,-0.001,0.503,0.088,400,23,0.34,0.05,399.9972951,-0.085783184,0.090415497,1,390.4075246,-0.06975357,0.035611569,1,0.095741087,0.004220879,0.001456486,1,3,3,3/3,2.26469,2.6802,0.0740823,0.0753384,0.0938541,0.0881745,26934.2,24364.7,28487.2,25238.2,34879.4,31596.8,41805.2,37249,1.50218,1.48595,-0.0195764,0,25.3161,25.967,46.142,32.67,27.8552,50.8201,27.5,0.5,0.563049,1.67216,20.3099,5.25817,11.9438,4.9932,3.299,9999,680.1,6461.3,9999,2.42713,2.92839,1.874,1.87851,1.87674,1.8781,1.87239,1.87881,0.23075,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.503,0.088,0.17267672,0.000723023,-1.21059E-08,-2.82691E-11,-0.056578832,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.1,6,0.783691,2.54761,0.947266,2.10327,0.994873,2.28516,36.0816,24.0262,18,260.32,257.256,24.3867,33.9363,30.0001,34.3976,34.4101,15.641,29.6879,22.7244,24.389,400,22.6451,98.2519,97.3534
16,1648505571,7797,20220328 16:12:51,16:12:51,5,1,30,1.2375,1.165834725,9.158928425,399.9998,27.01509709,1648505563,0.001866203,1.866202893,11.64243726,389.3797097,231.6096891,19.03376826,31.99936577,0.126767081,2.644985445,0.123485965,0.07746645,98.66687182,25.10686828,25.10686828,3.199993041,62.81236702,1.997300666,3.179788887,1.202692375,-82.29954758,-15.15531935,-1.212653434,-0.000648542,11.68096261,1.834248,11.64243726,409.3082284,399.0690848,0.003351031,87.19627116,1.866202893,22.77042895,24.33122797,-1.63402E-05,102.1298783,0,0,1,0,39477.44373,516.3101613,413.048129,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648505563,389.3797097,400.003871,24.30386774,22.76990645,388.8697097,24.21286774,350.0092258,82.13034839,0.050014326,25.0005871,24.99771935,999.9,0,0,9003.064839,516.3101613,0.230992,-10.63824839,399.0757742,409.324129,1.561770968,400.003871,22.76990645,1.99836871,1.8701,17.43142258,16.38537419,1648505600,16:13:20,1648505600,1648505591,17,0.007,0,0.51,0.091,400,23,0.56,0.08,400.0018852,-0.026836594,0.037582302,1,389.3688033,-0.041825489,0.041304872,1,0.125822009,0.004814415,0.00162303,1,3,3,3/3,2.51126,2.68118,0.0739048,0.075311,0.0943892,0.0886186,26939.2,24365.4,28487,25238.2,34858.8,31581.8,41805.2,37249.5,1.69055,1.9446,-0.019595,0,25.3104,26.0087,46.582,32.7,28.1721,51.0301,14.5753,1,0.564416,1.78194,20.3083,5.25832,11.9441,4.9934,3.299,9999,680.3,6468.7,9999,2.42204,2.93454,1.87408,1.87854,1.87682,1.8782,1.87241,1.87882,0.355,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.51,0.091,0.218242341,0.000723023,-1.21059E-08,-2.82691E-11,-0.057181892,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.2,6.2,1.07666,2.55981,1.44775,2.37915,1.54541,2.3291,36.2224,24.0175,18,342.136,523.585,24.2771,33.9455,30.0001,34.3914,34.399,21.5031,27.6633,21.612,24.2772,400,22.7884,98.2517,97.3541
17,1648505934,8159.5,20220328 16:18:53,16:18:53,5,1,30,1.2375,1.165834725,9.028127944,699.99965,27.34760016,1648505926,0.002420295,2.420294878,15.64834761,385.7582333,222.4398549,18.27889343,31.69950655,0.165278752,2.64274814,0.159743519,0.100321575,172.0367176,25.40423878,25.40423878,3.257120686,64.62198886,2.052305378,3.175862294,1.204815308,-106.7350041,-60.4632479,-4.848811612,-0.010346049,15.69365115,2.381983927,15.64834761,409.3950811,395.6726121,-0.000675706,88.25448553,2.420294878,22.98384424,25.01035804,-0.00040383,102.109747,0,0,1,0,39433.39235,900.2444667,720.1955733,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648505926,385.7582333,399.9972333,24.97495333,22.98428667,385.2892333,24.88395333,350.0074667,82.12454333,0.049999717,24.97986333,25.00365667,999.9,0,0,8992.875,900.2444667,0.234841833,-14.20768,395.6874333,409.4071333,2.030253667,399.9972333,22.98428667,2.054309,1.887574667,17.86925,16.53152,1648505962,16:19:21,1648505953,1648505962,18,-0.041,-0.003,0.469,0.091,400,23,0.16,0.07,399.997,-0.000456901,0.041897611,1,385.7981311,-0.053558964,0.026887425,1,0.165347796,0.004964117,0.002124323,1,3,3,3/3,2.51116,2.68138,0.0733743,0.07532,0.0962019,0.0891988,26952.4,24363,28484.8,25236.1,34786.4,31559.4,41801.9,37246.8,1.69055,1.94363,-0.015758,0,25.2565,26.0461,46.484,32.74,28.1798,51.2401,14.7356,1,0.569596,2.09039,20.3051,5.25757,11.9441,4.9933,3.29903,9999,680.4,6475.3,9999,2.41274,2.93636,1.87408,1.87851,1.87682,1.8782,1.87241,1.87883,0.62125,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.469,0.091,0.225147868,0.000723023,-1.21059E-08,-2.82691E-11,-0.057658506,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.6,5.7,1.07666,2.55615,1.44775,2.38037,1.54541,2.31812,36.34,24.0175,18,342.254,523.042,23.8748,33.9884,30,34.4163,34.4207,21.5023,26.9325,21.6817,23.8818,400,23.0114,98.244,97.3466
18,1648506286,8511.5,20220328 16:24:45,16:24:45,5,1,30,1.2375,1.165834725,8.917785671,999.9995,27.6324496,1648506278,0.002820016,2.820015633,18.13605418,383.5784516,220.2811392,18.10061723,31.5188434,0.192465667,2.644051183,0.185007417,0.116275649,243.5903617,25.69796693,25.69796693,3.314421322,66.44794968,2.103208969,3.165197692,1.211212353,-124.3626894,-110.4022893,-8.859857221,-0.034474296,18.10947359,2.756451557,18.13605418,409.608646,393.6897636,0.000387187,88.26495638,2.820015633,23.29305298,25.64777762,4.09086E-05,102.1072744,0,0,1,0,39468.06099,1274.674839,1019.739871,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648506278,383.5784516,400.0068387,25.59566129,23.29350323,383.1264516,25.50266129,350.0061613,82.12054516,0.049981535,24.92346452,25.00250968,999.9,0,0,8999.617419,1274.674839,0.234857355,-16.42285806,393.6784194,409.5466452,2.347845484,400.0068387,23.29350323,2.105682581,1.912875484,18.26222903,16.74102581,1648506308,16:25:08,1648506308,1648506305,19,-0.017,-0.004,0.452,0.093,400,23,0.13,0.04,400.0011167,0.052551264,0.045726029,1,383.5975333,-0.06889247,0.023744801,1,0.1916443,0.002197782,0.00075493,1,3,3,3/3,2.51069,2.68094,0.073045,0.0752975,0.0978845,0.0900271,26960.5,24362.9,28483.3,25235.6,34719.9,31530.2,41799.8,37246.2,1.69005,1.9433,-0.0106916,0,25.1736,26.0989,46.594,32.78,28.3147,53.7601,14.8157,1,0.575102,2.35442,20.3001,5.25398,11.9441,4.99165,3.2984,9999,680.5,6482,9999,2.40474,2.93121,1.87407,1.87851,1.87681,1.8782,1.87241,1.87881,0.8875,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.452,0.093,0.183874077,0.000723023,-1.21059E-08,-2.82691E-11,-0.060882509,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,5.5,5.4,1.07666,2.55737,1.44775,2.38037,1.54541,2.28882,36.4343,24.0087,18,342.222,523.145,23.5042,34.0436,30,34.4599,34.4611,21.5055,26.3027,22.8655,23.5039,400,23.3688,98.239,97.3449
19,1648506690,8915.5,20220328 16:31:29,16:31:29,5,1,30,1.2375,1.165834725,8.725384582,1499.99925,28.13900149,1648506682,0.003145877,3.145876557,20.9213966,381.4976333,214.4970373,17.62345753,31.34452311,0.217596397,2.644943993,0.208117941,0.130890907,359.0797028,26.19375414,26.19375414,3.413138789,70.61399752,2.213722252,3.134962373,1.199416537,-138.7331562,-204.0657534,-16.39854184,-0.117748601,20.44464161,3.081760564,20.9213966,410.0216632,391.996097,-0.042521321,88.25748388,3.145876557,24.37353737,26.99719441,7.4237E-06,102.1089355,0,0,1,0,39507.98489,1879.014667,1503.211733,0.8,0.1911,3,0.5,0: Broadleaf,2,VERDADERO,1648506682,381.4976333,400.0297667,26.94345667,24.37306,381.0806333,26.83445667,349.9919667,82.11182,0.049956033,24.76266,24.98441,999.9,0,0,9004.895667,1879.014667,0.231136367,-18.51001333,392.1040667,410.0233,2.620564333,400.0297667,24.37306,2.216495333,2.001316333,19.08203667,17.45474333,1648506710,16:31:49,1648506708,1648506710,20,-0.035,-0.003,0.417,0.109,400,24,0.11,0.05,400.0062333,0.091625452,0.04275487,1,381.5196333,-0.09266574,0.04773118,1,0.216270377,0.003549408,0.001220253,1,3,3,3/3,2.51104,2.68131,0.0727139,0.075282,0.101395,0.0929036,26964.7,24356.2,28477.9,25228.6,34578.4,31422.5,41791.8,37236.8,1.68978,1.94188,-0.00089407,0,25.0019,26.1563,47.766,32.841,29.1268,53.6101,14.6875,1,0.587637,2.82765,20.2922,5.25862,11.9441,4.9934,3.299,9999,680.6,6489.5,9999,2.39044,2.93241,1.87402,1.87851,1.87676,1.87819,1.87238,1.87881,1.33125,0.3762,0,0,11111100,oooooooo,off,off,on,off,0,100,100,0.417,0.109,0.167019686,0.000723023,-1.21059E-08,-2.82691E-11,-0.064716681,-0.013223211,0.001240205,-1.62673E-05,2,2096,1,33,6.4,6.4,1.07788,2.55737,1.44775,2.37915,1.54541,2.29736,36.5287,24.0087,18,342.549,522.879,22.7365,34.1607,30,34.5568,34.5546,21.523,25.3639,27.9644,22.7467,400,24.3162,98.2203,97.3194
